filename,height,width,aspect_ratio,compression_ratio,file_size,image_area,r-mean,g-mean,b-mean,r-var,g-var,b-var,r-skew,g-skew,b-skew,r-kurt,g-kurt,b-kurt,entr-color,h-mean,s-mean,v-mean,h-var,s-var,v-var,h-skew,s-skew,v-skew,h-kurt,s-kurt,v-kurt,entr-hsv,lbp,entr-hog,edges,avg-edge-length,noise-snr,entr-noise,spam
1006.jpg,180,180,1.0,0.27339506172839506,8858,32400,134.93253086419753,116.10117283950618,100.23379629629629,2640.8821763107753,1264.0101961553114,1688.0823454646777,0.5085854710494663,0.052062389989945175,-0.3899008981323841,-0.1986101071358486,0.9801669673696507,-0.208593393607595,[1.09797147 1.09791632 1.09785373 ... 1.09088953 1.09224609 1.09152591],50.96938271604938,72.6274074074074,141.1507098765432,2259.9443094955036,4675.833211796982,2209.858675422001,0.7982756038205256,0.9362265546045442,0.5982502516523124,-0.41356605921752543,-0.4557220892101004,-0.01312458413824924,[0.60169425 0.62285455 0.64434601 ... 0.71692474 0.68970579 0.71032188],1.659673271458315,9.016260128237347,6222,18.583941605839417,44431.14594161849,10.31303351589419,0
1007.jpg,220,220,1.0,0.354504132231405,17158,48400,70.4304958677686,70.28177685950413,77.9879132231405,2406.2731857045283,2484.054651388225,3041.7753291164363,1.0765353356402962,0.9854019834695182,0.8516037931747634,1.1307120007290798,0.6586981314629079,0.04124411680038831,[1.09484579 1.09494689 1.09745983 ... 1.0928073  1.09169246 1.09108656],86.24993801652893,81.18528925619835,85.3051652892562,2865.873915285414,4062.8330232634385,3107.4248906751586,-0.2317929902044121,1.0260734639542142,0.7493902567031605,-1.0805640948201323,0.5216068980038826,-0.12269282885793231,[1.05900141 1.05666716 0.94380373 ... 1.04905039 0.91286906 0.90071126],1.6211949294430192,9.36169592241806,12647,76.0,54628.356907343936,10.500194555276936,0
1008.jpg,200,180,0.9,0.3347222222222222,12050,36000,171.80519444444445,152.25733333333332,154.75455555555556,4777.1922452399685,6159.735279555555,7066.662034802469,-0.7544926260682049,-0.34520839550438337,-0.2575722051399803,-0.441537798816114,-1.2486119459153504,-1.4476975581027178,[       nan 1.0969222         nan ... 0.         1.07621806 0.        ],90.39741666666667,63.89994444444444,179.0126111111111,3671.4737544375007,3527.236211108025,5154.775452070988,-0.22631196391536532,1.3732654596096185,-0.7132570548525107,-1.3402359834994146,1.3918788008655856,-0.6335585970439119,[       nan 1.06800711        nan ... 0.10945236 0.71813814 0.10945236],1.5650858671673344,8.98381764314173,7189,43.15830115830116,62176.14659170382,10.345740155663629,0
1009.jpg,200,200,1.0,0.33415,13366,40000,131.982,137.6167,158.95825,3255.090926,3057.17563111,2694.4178069375002,-0.19802603619383952,-0.3615340668764047,-0.693512504122241,-0.5124525603690433,-0.4216887428153875,0.3338484512837163,[1.09732283 1.09730936 1.09730936 ... 1.09307204 1.09343493 1.09331804],99.93255,60.8405,161.900275,1430.6600504975002,2969.73330975,2524.030729924375,-1.337076101756303,1.5581537019178597,-0.5598952436888557,1.1014606550273829,2.251909234609098,0.13691111671932754,[0.88212561 0.88323245 0.88323245 ... 0.84453816 0.83550038 0.83911526],1.651393015647352,9.228058472990071,9324,48.495049504950494,55023.85355514436,10.489132014344202,0
101.jpg,200,200,1.0,0.25565,10226,40000,194.87485,174.73335,189.97145,4710.894037477501,7076.786647777501,6988.8843848975,-1.054308568214927,-0.6437035183196476,-0.8763473876679463,-0.06325350927120832,-1.0847062358745332,-0.8278194632954334,[1.09241715 1.09241715 1.09300654 ... 1.09861229 1.09861229 1.09861229],70.191425,61.52725,209.674075,4672.947781469375,5144.149307437499,4194.289747894375,0.17348462307039209,1.105576925088295,-1.2955563025151084,-1.703703708347502,0.042496377611472624,0.39487317412924705,[0.92477435 0.92477435 0.92027977 ... 0.         0.         0.        ],1.6793864839263994,8.533037021138705,5605,202.125,66334.94511667854,10.48195294516763,0
1010.jpg,180,180,1.0,0.3566666666666667,11556,32400,78.80358024691358,68.5645061728395,60.26916666666666,6680.926048910227,4010.6543574721845,3830.348320910494,0.6969000199702386,0.8747543750775406,0.9812174527094643,-1.0191153582577774,-0.4321300462097697,-0.2584647535649425,[1.09691016 1.09527338 1.09178624 ... 1.01766297 0.9980407  0.9980407 ],70.63697530864198,130.71104938271606,87.65533950617284,2998.5267315919828,4825.2051495160795,6041.60815358844,0.46287367118028866,0.2836446422150593,0.6649714973299297,-0.8420621666945038,-0.7993452549199223,-1.0120652467990283,[0.9144056  0.89563555 0.86379546 ... 0.81799812 0.79348736 0.79348736],1.6271465392688094,8.880068233639637,6262,54.492537313432834,61899.26515722244,9.911371729444431,0
1011.jpg,220,220,1.0,0.3118388429752066,15093,48400,105.37869834710744,109.33617768595042,137.3384917355372,4863.687475991651,4296.596757290741,3701.424286981337,0.20005310878687657,0.3575475683415509,0.37576172885413217,-1.1669537129271224,-0.9751297260749001,-1.0287907890880863,[1.0972107  1.09719752 1.09718415 ... 1.0239288  0.         0.58595262],108.75551652892563,91.48506198347107,139.7459917355372,856.3167774191481,5106.300190078803,3688.179653355304,-1.8214844551471754,0.9286092350789273,0.3049912391066982,4.720662784562099,-0.3135378562943427,-1.073137989424174,[0.85875309 0.85972822 0.86070398 ... 0.79368386 0.06335478 0.29913327],1.6749972112303184,9.338822638440817,10695,42.30792682926829,58369.32817983811,10.575391752207546,0
1012.jpg,200,180,0.9,0.2026111111111111,7294,36000,75.792,82.51102777777778,96.64233333333334,1823.5550693333334,1007.2387672770062,1217.2131856666667,1.0408644707688026,0.22588127357904547,-0.3887028323602651,1.6952643606866493,3.0218105913533444,1.37520956392311,[1.05728193 1.05728193 1.05728193 ... 1.08061177 1.08323588 1.08388028],106.76444444444445,109.97669444444445,107.58908333333333,1327.3394024691358,2290.072984628858,1341.0263419374999,-0.2540392102447523,0.3799431282263242,-0.11257944402001924,1.6864757688739562,0.35423176611778295,2.092043915099942,[1.09428024 1.09428024 1.09428024 ... 1.09731149 1.09299997 1.09156625],1.708582831861699,8.671527242748065,3088,25.640776699029125,39641.75879649933,10.368705739143772,0
1013.jpg,200,200,1.0,0.2901,11604,40000,184.441525,166.558525,167.11585,5090.307930674376,6104.148774824375,5159.214978777501,-1.3070759535526497,-0.8141568162261108,-0.9001037402053887,0.4360510530964383,-0.8572788330347825,-0.4492563404786263,[1.09861057 1.09857835 1.09857442 ... 1.09861229 1.09861229 1.09861229],47.33625,65.409975,194.432125,2796.8134859375,5795.2189954993755,3548.618492984375,1.2683887279742612,1.2263781420057078,-1.4816769047796476,0.12760904974969423,0.00949369676549816,1.5850227157127286,[0.67478297 0.70395679 0.6985426  ... 0.         0.         0.        ],1.6213501837994087,8.584062214603264,6294,284.9111111111111,61906.452353074645,10.475369339480643,0
1014.jpg,180,180,1.0,0.21935185185185185,7107,32400,149.39595679012345,120.22262345679012,101.81848765432099,2874.9727552573927,2230.008000524882,2873.1619606757736,-0.38008457780809685,-0.18254636049241724,-0.048149537826019044,-1.0640329157153128,-0.999967835658496,-1.1064284580099317,[1.06733295 1.06917793 1.08061801 ... 1.07077527 1.07077527 1.07077527],22.90108024691358,100.65558641975309,152.60422839506174,1219.7337025367704,2254.2198052116673,2652.596482120675,3.156593782009305,0.5892937625241887,-0.361850035949261,9.8244335876606,-0.39198156117705985,-1.1508375188175868,[0.8742938  0.87821568 0.88902914 ... 0.78604866 0.78604866 0.78604866],1.6523111287329602,8.639614464219582,3856,81.32727272727273,51012.35138260253,10.28007622904802,0
1015.jpg,220,220,1.0,0.26681818181818184,12914,48400,120.8234090909091,130.05729338842974,140.06878099173554,2454.335117303719,1617.607233996568,4234.30669479501,0.3154732305824989,-0.017035432292168202,-0.3874405807976676,-0.6064898502877099,-0.0022530589920877198,-1.009488365774725,[1.01265742 1.01265742 1.01265742 ... 1.01209586 0.90981779 0.68617501],84.66297520661158,113.83685950413224,164.8647520661157,1977.6283151150876,2902.733013277781,2078.8029063434874,-0.4606554300967317,-0.2504370172355893,-0.5723322235718981,-1.1089426942872966,-0.2990047254462276,-0.05738182265894842,[1.06582354 1.06582354 1.06582354 ... 0.88862066 0.86455122 0.80468468],1.6458317320671956,9.264348271495319,9208,29.207792207792206,46948.66832313553,10.714900438805842,0
1016.jpg,200,180,0.9,0.29588888888888887,10652,36000,126.16975,102.50027777777778,99.58080555555556,7051.689434937501,5584.39661103395,4506.934914906635,0.0766775441353341,0.4960686088930817,0.6955202033232893,-1.3777187548399048,-1.0137200832858284,-0.4124196801428499,[1.09857577 1.09858461 1.09860712 ... 1.09861229 1.09861229 1.09861229],68.71058333333333,106.64783333333334,135.61808333333335,3833.7860435486114,4859.082311972222,5735.709167437501,0.40139859998794347,0.2230244525048606,0.15431204681812719,-1.3086634660277061,-0.9508494196967283,-1.334736154498885,[0.45361596 0.40482356 0.45973725 ... 0.         0.         0.        ],1.61015284260985,8.776719475198849,5521,63.343283582089555,61378.17829280994,10.21780487010672,0
1017.jpg,200,200,1.0,0.4247,16988,40000,126.67025,101.837525,107.413875,6979.656864937499,5989.498276874376,5413.085332484375,-0.0960908717440876,0.36956640128306073,0.2871582102206277,-1.4752244289243042,-1.2267795049224834,-1.076938865556498,[1.09258476 1.08897498 1.08635088 ... 1.09847908 1.09852113 1.09853142],81.0613,91.1024,135.7972,3967.3332423099996,5489.947814239999,6689.53157216,0.18664152977724507,0.7390419940838261,-0.18832343805536209,-1.4956540929934503,-0.6343519808752767,-1.3974164266399858,[1.01839927 0.99940584 0.98556545 ... 0.45314857 0.49069425 0.46138977],1.5802197777890863,9.242647470283504,9276,145.45736434108528,62541.82737346738,10.310094730942641,0
1018.jpg,180,180,1.0,0.3247530864197531,10522,32400,109.2966049382716,119.31697530864197,50.88444444444445,5704.829618103185,3487.084897024082,3948.488622222222,0.47561296889217713,0.19485338213853629,1.392582320322051,-0.9902155521723572,-0.5303540433445355,0.8121906136539137,[0.87039264 0.64213478 0.64695395 ... 0.81933486 0.84641977 0.86937947],35.34512345679013,180.67888888888888,131.70296296296297,345.09496387364726,4681.693369135803,4349.9196702331965,2.0222912394205386,-0.7388574638833296,0.18500596475542225,13.61092356669981,-0.6578092786229464,-0.8496750340287766,[0.89798611 0.84306105 0.84863264 ... 0.78736937 0.79832704 0.80929998],1.7062593900345306,8.986177932549053,7396,37.990950226244344,58356.42425905392,10.185482175991206,0
1019.jpg,220,220,1.0,0.281301652892562,13615,48400,87.37078512396694,75.85367768595042,98.80745867768594,5242.254832441432,3063.018465813469,4268.962080731764,0.6340231552604386,0.5026999645953031,-0.10977099339576793,-0.6298361583811078,-0.391492541372259,-1.185104396476916,[0.93289834 1.03715327 1.05184062 ... 1.09861229 1.09861229 1.09861229],90.67778925619835,106.8248347107438,116.33150826446281,3185.3566967655047,5281.165350179292,5244.040370865634,-0.6034887214706277,0.2541337992727996,-0.15780135355817146,-0.9886570056699449,-0.8478559579977984,-0.9786925047121766,[0.96577707 1.05358829 1.07918465 ... 0.         0.         0.        ],1.543681929134464,9.347451556027238,10915,17.415944540727903,59365.453453506154,10.486848801247085,0
102.jpg,180,180,1.0,0.3080555555555556,9981,32400,132.1983950617284,137.01604938271606,132.15342592592592,6679.537552979728,6542.088137479043,6670.561738263032,0.136364561588206,0.10956700183688493,0.13541645731791957,-1.4294453441175874,-1.4163299261470983,-1.4295846654816549,[       nan        nan 1.09861229 ... 1.09861229 1.09861229 1.09861229],35.03302469135802,16.6695987654321,137.58197530864197,2302.0434155426,1387.4375325550602,6573.629329431488,1.2810029249801127,3.330317811801281,0.11132216317002717,0.6969325773424226,12.932362761158263,-1.4184931857347438,[nan nan  0. ...  0.  0.  0.],1.7380033373932249,8.834840376418262,6303,151.0,64089.77340065696,10.171892805890728,0
1020.jpg,200,180,0.9,0.47697222222222224,17171,36000,121.28227777777778,124.32844444444444,83.88719444444445,3179.0302081450614,4058.982679802469,2731.735636017747,0.019276758203581587,0.10189251988590158,0.43955819904625176,-0.5885583379331525,-0.9889339624384421,-0.4161764533513015,[0.9896692  1.06838333 1.07163487 ... 1.08197866 1.07831886 1.06954095],42.02388888888889,111.18869444444445,139.61525,1181.590095987654,3527.7899221844136,3548.392772993056,2.376897203395125,0.6099193847065939,-0.09270053036813779,7.025728383729753,-0.1311189037486784,-0.7811014137517804,[0.98025513 0.95167499 0.95239111 ... 0.90425136 0.93337681 0.9659953 ],1.5202609113545922,9.315994504034396,11139,145.0211267605634,55472.98402362018,10.339641601372353,0
1021.jpg,200,200,1.0,0.379125,15165,40000,105.78305,90.2594,78.50925,3760.1042826974995,3368.6526116400005,3308.3634144375005,0.10187569996684386,0.33452085318429575,0.5671296272922145,-1.0031273377702563,-0.9303174106505638,-0.6116269736393432,[1.09420951 1.09622242 1.09712017 ... 1.06094424 1.09495067 1.07396075],66.572325,117.29385,116.201525,3318.071919094375,5927.195052177499,3274.745662674375,0.6573436029163074,0.33273955706302627,0.048768847434837136,-1.117160641046143,-1.1719882201334755,-0.8413506727862039,[0.77679856 0.76700199 0.90030499 ... 0.54523133 0.97732021 0.72754033],1.7003602111985139,9.410411805012082,12016,79.06808510638298,55975.08003580661,10.363334948672811,0
1022.jpg,180,180,1.0,0.2582716049382716,8368,32400,92.96444444444444,79.56216049382716,60.734475308641976,1330.1950938271605,1185.6161978014022,1231.5911324407484,0.808802514738696,1.58688902870225,1.6556631794827643,1.3113101865997878,2.966530018332243,3.3780416687087476,[1.02196321 1.01934449 1.02178082 ... 1.00873741 1.00873741 1.00873741],26.134351851851854,98.10975308641976,96.54351851851852,799.9895730366942,3018.7768431489103,1241.6489086076817,3.066504424864727,0.5168592158740668,1.0001212924769616,10.35076903838874,-0.6270093707929156,1.5754485191619594,[0.80295926 0.80078366 0.80124068 ... 0.80371583 0.80371583 0.80371583],1.6296472620391462,8.755866113674786,5035,73.53191489361703,41664.23611675112,10.253648435623013,0
1023.jpg,220,220,1.0,0.2884710743801653,13962,48400,121.92830578512397,110.87012396694215,109.04252066115703,3875.9741161379,2065.966603290417,1923.5136878611434,0.056903612050571366,-0.13285265701888416,-0.4095331900334866,-0.7440868104615026,-0.003279517140315491,0.030074272475144603,[1.07003453 1.07003453 1.07059357 ... 1.09259652 1.09231046 1.0913181 ],74.26983471074381,93.54894628099173,138.85237603305785,2899.990742947886,3222.98723236075,2862.7636823709954,0.1163287395431438,0.6892680213509325,-0.2644893624781219,-1.3676533717649308,0.23996630782610584,0.005668088175889263,[1.09484416 1.09484416 1.09431152 ... 1.07397706 1.07644358 1.08378336],1.6173683549372504,9.251441371573758,9936,37.125,51556.89366069886,10.663499960927158,0
1024.jpg,200,180,0.9,0.41891666666666666,15081,36000,161.91938888888888,148.34052777777777,95.66108333333334,3500.4572796265434,2139.8131797214505,2572.0423299374997,-0.7037562660788678,-0.601813666336592,-0.05654168947544582,-0.2229890328836195,-0.01072759847084015,-0.8348070097949272,[1.0828222  1.08506609 1.08145818 ... 1.05645458 1.05529844 1.05347213],29.302055555555555,123.64672222222222,175.00833333333333,422.5534846635802,3394.446750367284,1991.863875,2.2038488748667957,0.48610979579416236,-0.536555681955074,11.027261563396483,-0.7371515575242937,0.21659017455386698,[0.81496252 0.79994851 0.83584262 ... 0.82411358 0.82609195 0.82912562],1.4677883531697973,9.218897881524004,9446,117.55645161290323,49525.591136860916,10.42215195875879,0
1025.jpg,200,200,1.0,0.342375,13695,40000,120.011925,97.622325,81.319725,4558.604982794375,4233.292286594375,3892.1362009243758,0.052180569815954585,0.3321924489335376,0.6347807988411247,-1.062179464744289,-0.8742608675714574,-0.5005163181902685,[1.05679803 1.06577423 1.06997923 ... 1.06998872 1.08924869 1.07551658],32.740925,130.232925,125.964125,1806.2392051443744,4108.526070944375,4306.946587984375,2.144565410078485,0.3462851842118453,-0.007269227899576378,3.0296217030934782,-0.6978657961934185,-0.9703368588286483,[0.85516143 0.8648824  0.87575422 ... 0.9246498  0.87408841 0.93096238],1.5819950542017789,9.167185702376791,7978,77.30857142857143,59426.65973089722,10.353306360694434,0
1026.jpg,180,180,1.0,0.32157407407407407,10419,32400,108.81706790123457,116.68827160493827,110.14645061728395,5520.029406217611,4887.007701950923,5375.6092003648455,0.5015775360234823,0.5168707787515245,0.5052726041240109,-1.0100561109690762,-0.9413614936599237,-1.0128042681356177,[1.09861229 1.09861229 1.09861229 ... 1.09861229 1.09861229 1.09861229],67.32265432098765,42.082314814814815,118.80706790123457,1544.0012028311232,2414.4186872342248,4953.224413007735,0.08494354290527534,1.7990365739368714,0.5083244171407713,-0.48382275915796225,3.1878892979681055,-0.9750477812214071,[0. 0. 0. ... 0. 0. 0.],1.5757998311037151,8.93806926230224,6885,23.149717514124294,61369.66762059682,10.156801292932595,0
1027.jpg,220,220,1.0,0.32797520661157026,15874,48400,142.35113636363636,140.13861570247934,125.14382231404959,3252.8011454028924,2845.003574943225,5564.147393654378,-0.2026155550588313,-0.5292291738924236,-0.1508003166665179,-0.39021933459187697,-0.349669830046186,-1.2745737968066635,[1.09101369 1.09146188 1.09167123 ... 1.09817469 1.09821126 1.09822555],63.293202479338845,91.79714876033057,162.60547520661157,2285.084548835035,5046.073727407623,3621.68325514608,0.47600248264279926,0.8649688927485725,-0.5892898344987745,-1.1134293649640061,-0.21846746404761497,-0.42835438202276155,[1.04805883 1.04101037 1.03733945 ... 0.85260218 0.84459282 0.8341132 ],1.6324077216166895,9.254185613261496,10798,76.73799126637554,53728.99219482163,10.686114156437753,0
1028.jpg,200,180,0.9,0.45508333333333334,16383,36000,184.18441666666666,151.37994444444445,165.71916666666667,2796.0995738263887,2872.003253330247,2314.1646881944444,-0.789224211110139,-0.6434056112400377,-0.8168805684504861,0.050959554216439606,-0.49272392075630744,-0.00866352730064568,[1.09448974 1.09476377 1.09525111 ... 1.09723075 1.09569676 1.09649314],124.36708333333333,58.20608333333333,189.99722222222223,3717.6592776041666,2005.0632796597224,2220.964714506173,-1.2320241898441464,1.8705903928337668,-0.732189240435275,-0.06554356848401532,3.1886723140311366,-0.01560846405367533,[1.01478848 1.00070241 0.97568362 ... 0.90029204 0.97749833 0.9458365 ],1.507926609815327,9.265350029979501,9935,357.16129032258067,52776.34886674777,10.423224370740858,0
103.jpg,220,220,1.0,0.24584710743801652,11899,48400,205.1101652892562,197.12822314049586,169.32402892561984,927.9732355098696,1386.104963784919,1675.5939102140396,-2.47703254775348,-2.3463655641066326,-1.4202820133288427,9.9795436825917,6.450701890488004,3.012095862861562,[1.09845469 1.09845166 1.09844854 ... 1.09583396 1.09519615 1.09527174],37.03896694214876,50.79710743801653,205.90103305785124,1308.9464981063452,1353.7243717983745,933.2047096765932,3.2084621395381854,2.3243325367624466,-2.4904698475678195,8.908456921084356,7.836565461779637,9.93575309618218,[0.58868728 0.59152767 0.59439759 ... 0.75310627 0.75668815 0.74931526],1.66715168517168,9.101447909768236,7137,77.73846153846154,44384.17532465029,10.760168841675737,0
104.jpg,200,180,0.9,0.3780277777777778,13609,36000,123.09122222222223,107.64080555555556,114.63894444444445,5306.097067395062,5717.4502293510795,5559.64391666358,0.49082926602375593,0.7455330327924283,0.5855972935280827,-0.9683011335716118,-0.6973355198679663,-0.8770444729544558,[1.09424817 1.0943965  1.09005426 ... 1.09861229 1.09861229 1.09861229],83.29019444444444,75.36725,134.04897222222223,4259.28620385108,4322.451932993055,4784.157962832562,-0.008947156668143467,0.6959380507118528,0.3475992515887024,-1.5221158513864366,-0.41776487647457916,-0.9670202859558787,[0.6959941  0.76205191 0.86174559 ... 0.         0.         0.        ],1.641119232789554,9.08296359010632,8021,77.01041666666667,62113.873590261595,10.2629796514072,0
105.jpg,200,200,1.0,0.2709,10836,40000,127.0064,102.890625,93.469275,3179.7372590400005,2175.245012109375,2223.559205974375,-0.16694317306331266,-0.1807467574923673,0.6969609216126998,-0.4838386816379603,0.09897811000853185,1.638897734771744,[1.06447676 1.06821037 1.07364875 ... 1.09269475 1.09162785 1.0900648 ],43.0346,95.7077,134.582325,2841.35355284,2661.1544107100003,3023.8101725943748,1.3446281691417716,0.7713049417301333,-0.2126105203738736,0.079411477244125,0.2691333449944313,-0.17187117229588011,[0.90149668 0.90752449 0.91719311 ... 0.81177042 0.83685748 0.86027461],1.6819574645311344,9.023329495687399,5643,87.98019801980197,51991.92884778489,10.457049874461697,0
